Timestamp,NetworkIn
2023-12-19 04:58:00,31365.0
2023-12-19 04:53:00,31545.0
2023-12-19 04:48:00,31280.0
2023-12-19 04:43:00,31305.0
2023-12-19 04:38:00,35468.0
2023-12-19 04:33:00,31995.0
2023-12-19 04:28:00,32273.0
2023-12-19 04:23:00,31485.0
2023-12-19 04:18:00,24190.0
2023-12-19 04:13:00,31395.0
2023-12-19 04:08:00,31683.0
2023-12-19 04:03:00,31425.0
2023-12-19 03:58:00,31305.0
2023-12-19 03:53:00,31743.0
2023-12-19 03:48:00,32157.0
2023-12-19 03:43:00,31845.0
2023-12-19 03:38:00,31743.0
2023-12-19 03:33:00,31425.0
2023-12-19 03:28:00,23829.0
2023-12-19 03:23:00,31743.0
2023-12-19 03:18:00,32211.0
2023-12-19 03:13:00,31485.0
2023-12-19 03:08:00,31448.0
2023-12-19 03:03:00,32135.0
2023-12-19 02:58:00,31425.0
2023-12-19 02:53:00,31400.0
2023-12-19 02:48:00,24098.0
2023-12-19 02:43:00,31545.0
2023-12-19 02:38:00,31833.0
2023-12-19 02:33:00,32255.0
2023-12-19 02:28:00,31665.0
2023-12-19 02:23:00,31605.0
2023-12-19 02:18:00,31455.0
2023-12-19 02:13:00,31545.0
2023-12-19 02:08:00,31683.0
2023-12-19 02:03:00,31365.0
2023-12-19 01:58:00,31425.0
2023-12-19 01:53:00,31563.0
2023-12-19 01:48:00,31485.0
2023-12-19 01:43:00,25989.0
2023-12-19 01:38:00,31598.0
2023-12-19 01:33:00,31460.0
2023-12-19 01:28:00,31395.0
2023-12-19 01:23:00,32025.0
2023-12-19 01:18:00,32075.0
2023-12-19 01:13:00,31245.0
2023-12-19 01:08:00,25559.0
2023-12-19 01:03:00,31425.0
2023-12-19 00:58:00,31425.0
2023-12-19 00:53:00,24448.0
2023-12-19 00:48:00,31610.0
2023-12-19 00:43:00,31425.0
2023-12-19 00:38:00,31623.0
2023-12-19 00:33:00,32410.0
2023-12-19 00:28:00,31545.0
2023-12-19 00:23:00,31395.0
2023-12-19 00:18:00,31370.0
2023-12-19 00:13:00,31460.0
2023-12-19 00:08:00,31503.0
2023-12-19 00:03:00,31695.0
2023-12-18 23:58:00,31822.0
2023-12-18 23:53:00,31515.0
2023-12-18 23:48:00,31545.0
2023-12-18 23:43:00,31575.0
2023-12-18 23:38:00,31653.0
2023-12-18 23:33:00,31845.0
2023-12-18 23:28:00,31305.0
2023-12-18 23:23:00,31615.0
2023-12-18 23:18:00,31695.0
2023-12-18 23:13:00,31305.0
2023-12-18 23:08:00,32135.0
2023-12-18 23:03:00,31485.0
2023-12-18 22:58:00,31605.0
2023-12-18 22:53:00,31490.0
2023-12-18 22:48:00,31515.0
2023-12-18 22:43:00,31605.0
2023-12-18 22:38:00,31803.0
2023-12-18 22:33:00,32195.0
2023-12-18 22:28:00,31335.0
2023-12-18 22:23:00,31430.0
2023-12-18 22:18:00,31509.0
2023-12-18 22:13:00,32063.0
2023-12-18 22:08:00,31653.0
2023-12-18 22:03:00,31365.0
2023-12-18 21:58:00,31905.0
2023-12-18 21:53:00,31764.0
2023-12-18 21:48:00,32135.0
2023-12-18 21:43:00,31839.0
2023-12-18 21:38:00,37637.0
2023-12-18 21:33:00,38194.0
2023-12-18 21:28:00,37033.0
2023-12-18 21:23:00,23849.0
2023-12-18 21:18:00,31605.0
2023-12-18 21:13:00,31815.0
2023-12-18 21:08:00,32321.0
2023-12-18 21:03:00,31595.0
2023-12-18 20:58:00,32015.0
2023-12-18 20:53:00,31635.0
2023-12-18 20:48:00,31670.0
2023-12-18 20:43:00,31465.0
2023-12-18 20:38:00,31909.0
2023-12-18 20:33:00,31805.0
2023-12-18 20:28:00,25767.0
2023-12-18 20:23:00,31793.0
2023-12-18 20:18:00,32845.0
2023-12-18 20:13:00,31895.0
2023-12-18 20:08:00,31653.0
2023-12-18 20:03:00,31685.0
2023-12-18 19:58:00,31965.0
2023-12-18 19:53:00,31593.0
2023-12-18 19:48:00,31545.0
2023-12-18 19:43:00,31805.0
2023-12-18 19:38:00,31822.0
2023-12-18 19:33:00,31605.0
2023-12-18 19:28:00,31715.0
2023-12-18 19:23:00,32272.0
2023-12-18 19:18:00,31715.0
2023-12-18 19:13:00,31805.0
2023-12-18 19:08:00,31923.0
2023-12-18 19:03:00,31725.0
2023-12-18 18:58:00,31815.0
2023-12-18 18:53:00,31835.0
2023-12-18 18:48:00,31760.0
2023-12-18 18:43:00,31965.0
2023-12-18 18:38:00,8097.0
2023-12-18 18:33:00,920.0
2023-12-18 18:28:00,200.0
2023-12-18 18:23:00,580.0
2023-12-18 18:18:00,0.0
2023-12-18 18:13:00,200.0
2023-12-18 18:08:00,320.0
2023-12-18 18:03:00,200.0
2023-12-18 17:58:00,400.0
2023-12-18 17:53:00,0.0
2023-12-18 17:48:00,200.0
2023-12-18 17:43:00,200.0
2023-12-18 17:38:00,400.0
2023-12-18 17:33:00,400.0
2023-12-18 17:28:00,0.0
2023-12-18 17:23:00,0.0
2023-12-18 17:18:00,0.0
2023-12-18 17:13:00,0.0
2023-12-18 17:08:00,0.0
2023-12-18 17:03:00,0.0
2023-12-18 16:58:00,0.0
2023-12-18 16:53:00,0.0
2023-12-18 16:48:00,0.0
2023-12-18 16:43:00,0.0
2023-12-18 16:38:00,0.0
2023-12-18 16:33:00,0.0
2023-12-18 16:28:00,0.0
2023-12-18 16:23:00,0.0
2023-12-18 16:18:00,0.0
2023-12-18 16:13:00,0.0
2023-12-18 16:08:00,0.0
2023-12-18 16:03:00,0.0
2023-12-18 15:58:00,0.0
2023-12-18 15:53:00,0.0
2023-12-18 15:48:00,0.0
2023-12-18 15:43:00,0.0
2023-12-18 15:38:00,730.0
2023-12-18 15:33:00,200.0
2023-12-18 15:28:00,0.0
2023-12-18 15:23:00,200.0
2023-12-18 15:18:00,60.0
2023-12-18 15:13:00,200.0
2023-12-18 15:08:00,23505.0
2023-12-18 15:03:00,30234.0
2023-12-18 14:58:00,30462.0
2023-12-18 14:53:00,30796.0
2023-12-18 14:48:00,22687.0
2023-12-18 14:43:00,30324.0
2023-12-18 14:38:00,31087.0
2023-12-18 14:33:00,30314.0
2023-12-18 14:28:00,38055.0
2023-12-18 14:23:00,30494.0
2023-12-18 14:18:00,30294.0
2023-12-18 14:13:00,30554.0
2023-12-18 14:08:00,30734.0
2023-12-18 14:03:00,29994.0
2023-12-18 13:58:00,31622.0
2023-12-18 13:53:00,30090.0
2023-12-18 13:48:00,30264.0
2023-12-18 13:43:00,30294.0
2023-12-18 13:38:00,30704.0
2023-12-18 13:33:00,30769.0
2023-12-18 13:28:00,32676.0
2023-12-18 13:23:00,32366.0
2023-12-18 13:18:00,35052.0
2023-12-18 13:13:00,35295.0
2023-12-18 13:08:00,30834.0
2023-12-18 13:03:00,25423.0
2023-12-18 12:58:00,35118.0
2023-12-18 12:53:00,31006.0
2023-12-18 12:48:00,33820.0
