Timestamp,NetworkIn
2023-12-19 05:03:00,44464.0
2023-12-19 04:58:00,45617.0
2023-12-19 04:53:00,51672.0
2023-12-19 04:48:00,52745.0
2023-12-19 04:43:00,44674.0
2023-12-19 04:38:00,314113.0
2023-12-19 04:33:00,44344.0
2023-12-19 04:28:00,45587.0
2023-12-19 04:23:00,76652.0
2023-12-19 04:18:00,52934.0
2023-12-19 04:13:00,44464.0
2023-12-19 04:08:00,45147.0
2023-12-19 04:03:00,52062.0
2023-12-19 03:58:00,45497.0
2023-12-19 03:53:00,44674.0
2023-12-19 03:48:00,59213.0
2023-12-19 03:43:00,44434.0
2023-12-19 03:38:00,45267.0
2023-12-19 03:33:00,51797.0
2023-12-19 03:28:00,45917.0
2023-12-19 03:23:00,44434.0
2023-12-19 03:18:00,66915.0
2023-12-19 03:13:00,44554.0
2023-12-19 03:08:00,45665.0
2023-12-19 03:03:00,51762.0
2023-12-19 02:58:00,45797.0
2023-12-19 02:53:00,44554.0
2023-12-19 02:48:00,67005.0
2023-12-19 02:43:00,44404.0
2023-12-19 02:38:00,45207.0
2023-12-19 02:33:00,51822.0
2023-12-19 02:28:00,45677.0
2023-12-19 02:23:00,44554.0
2023-12-19 02:18:00,66945.0
2023-12-19 02:13:00,44314.0
2023-12-19 02:08:00,45447.0
2023-12-19 02:03:00,51917.0
2023-12-19 01:58:00,45677.0
2023-12-19 01:53:00,44374.0
2023-12-19 01:48:00,66825.0
2023-12-19 01:43:00,44314.0
2023-12-19 01:38:00,45267.0
2023-12-19 01:33:00,51942.0
2023-12-19 01:28:00,45557.0
2023-12-19 01:23:00,50893.0
2023-12-19 01:18:00,66945.0
2023-12-19 01:13:00,44434.0
2023-12-19 01:08:00,45237.0
2023-12-19 01:03:00,52002.0
2023-12-19 00:58:00,45677.0
2023-12-19 00:53:00,44554.0
2023-12-19 00:48:00,66945.0
2023-12-19 00:43:00,38572.0
2023-12-19 00:38:00,45422.0
2023-12-19 00:33:00,51762.0
2023-12-19 00:28:00,45557.0
2023-12-19 00:23:00,44464.0
2023-12-19 00:18:00,66945.0
2023-12-19 00:13:00,44254.0
2023-12-19 00:08:00,45987.0
2023-12-19 00:03:00,44324.0
2023-12-18 23:58:00,45617.0
2023-12-18 23:53:00,44494.0
2023-12-18 23:48:00,66855.0
2023-12-18 23:43:00,44229.0
2023-12-18 23:38:00,44967.0
2023-12-18 23:33:00,52272.0
2023-12-18 23:28:00,45557.0
2023-12-18 23:23:00,44374.0
