Timestamp,EBSReadBytes
2023-12-19 17:48:00,0.0
2023-12-19 17:43:00,0.0
2023-12-19 17:38:00,0.0
2023-12-19 17:33:00,126976.0
2023-12-19 17:28:00,0.0
2023-12-19 17:23:00,0.0
2023-12-19 17:18:00,12288.0
2023-12-19 17:13:00,118784.0
2023-12-19 17:08:00,45056.0
2023-12-19 17:03:00,0.0
2023-12-19 16:58:00,20480.0
2023-12-19 16:53:00,28672.0
2023-12-19 16:48:00,0.0
2023-12-19 16:43:00,0.0
2023-12-19 16:38:00,0.0
2023-12-19 16:33:00,32768.0
2023-12-19 16:28:00,0.0
2023-12-19 16:23:00,24576.0
2023-12-19 16:18:00,417792.0
2023-12-19 16:13:00,20480.0
2023-12-19 16:08:00,0.0
2023-12-19 16:03:00,0.0
2023-12-19 15:58:00,765952.0
2023-12-19 15:53:00,0.0
2023-12-19 15:48:00,2076672.0
2023-12-19 15:43:00,0.0
2023-12-19 15:38:00,0.0
2023-12-19 15:33:00,0.0
2023-12-19 15:28:00,0.0
2023-12-19 15:23:00,290816.0
2023-12-19 15:18:00,0.0
2023-12-19 15:13:00,0.0
2023-12-19 15:08:00,0.0
2023-12-19 15:03:00,212992.0
2023-12-19 14:58:00,4096.0
2023-12-19 14:53:00,0.0
2023-12-19 14:48:00,106496.0
2023-12-19 14:43:00,0.0
2023-12-19 14:38:00,0.0
2023-12-19 14:33:00,0.0
2023-12-19 14:28:00,0.0
2023-12-19 14:23:00,0.0
2023-12-19 14:18:00,0.0
2023-12-19 14:13:00,4096.0
2023-12-19 14:08:00,32768.0
2023-12-19 14:03:00,217088.0
2023-12-19 13:58:00,24576.0
2023-12-19 13:53:00,0.0
2023-12-19 13:48:00,0.0
2023-12-19 13:43:00,0.0
2023-12-19 13:38:00,118784.0
2023-12-19 13:33:00,173649920.0
2023-12-19 13:28:00,152313856.0
2023-12-19 13:23:00,0.0
2023-12-19 13:18:00,0.0
2023-12-19 13:13:00,0.0
2023-12-19 13:08:00,0.0
2023-12-19 13:03:00,0.0
2023-12-19 12:58:00,17072128.0
2023-12-19 12:53:00,0.0
2023-12-19 12:48:00,131072.0
2023-12-19 12:43:00,0.0
2023-12-19 12:38:00,0.0
2023-12-19 12:33:00,40960.0
2023-12-19 12:28:00,0.0
2023-12-19 12:23:00,0.0
2023-12-19 12:18:00,0.0
2023-12-19 12:13:00,81920.0
2023-12-19 12:08:00,98304.0
2023-12-19 12:03:00,176128.0
2023-12-19 11:58:00,15912960.0
2023-12-19 11:53:00,0.0
2023-12-19 11:48:00,0.0
2023-12-19 11:43:00,0.0
2023-12-19 11:38:00,0.0
2023-12-19 11:33:00,20480.0
2023-12-19 11:28:00,77824.0
2023-12-19 11:23:00,0.0
2023-12-19 11:18:00,0.0
2023-12-19 11:13:00,0.0
2023-12-19 11:08:00,585728.0
2023-12-19 11:03:00,516096.0
2023-12-19 10:58:00,0.0
2023-12-19 10:53:00,0.0
2023-12-19 10:48:00,1011712.0
2023-12-19 10:43:00,81920.0
2023-12-19 10:38:00,24576.0
2023-12-19 10:33:00,94208.0
2023-12-19 10:28:00,0.0
2023-12-19 10:23:00,0.0
2023-12-19 10:18:00,85319680.0
2023-12-19 10:13:00,0.0
2023-12-19 10:08:00,0.0
2023-12-19 10:03:00,151552.0
2023-12-19 09:58:00,77824.0
2023-12-19 09:53:00,36864.0
2023-12-19 09:48:00,225280.0
2023-12-19 09:43:00,0.0
2023-12-19 09:38:00,131072.0
2023-12-19 09:33:00,2613248.0
2023-12-19 09:28:00,671744.0
2023-12-19 09:23:00,0.0
2023-12-19 09:18:00,552960.0
2023-12-19 09:13:00,5668864.0
2023-12-19 09:08:00,5767168.0
2023-12-19 09:03:00,8597504.0
2023-12-19 08:58:00,8179712.0
2023-12-19 08:53:00,51146752.0
2023-12-19 08:48:00,46305280.0
2023-12-19 08:43:00,42074112.0
2023-12-19 08:38:00,48840704.0
2023-12-19 08:33:00,58966016.0
2023-12-19 08:28:00,12115968.0
2023-12-19 08:23:00,7680000.0
2023-12-19 08:18:00,30638080.0
2023-12-19 08:13:00,24408064.0
2023-12-19 08:08:00,12288.0
2023-12-19 08:03:00,0.0
2023-12-19 07:58:00,0.0
2023-12-19 07:53:00,0.0
2023-12-19 07:48:00,45056.0
2023-12-19 07:43:00,0.0
2023-12-19 07:38:00,0.0
2023-12-19 07:33:00,0.0
2023-12-19 07:28:00,0.0
2023-12-19 07:23:00,0.0
2023-12-19 07:18:00,233472.0
