Timestamp,EBSWriteBytes
2023-12-19 17:48:00,38502.4
2023-12-19 17:43:00,8192.0
2023-12-19 17:38:00,22937.6
2023-12-19 17:33:00,20480.0
2023-12-19 17:28:00,11468.8
2023-12-19 17:23:00,8192.0
2023-12-19 17:18:00,54886.4
2023-12-19 17:13:00,21299.2
2023-12-19 17:08:00,8192.0
2023-12-19 17:03:00,22118.4
2023-12-19 16:58:00,25395.2
2023-12-19 16:53:00,8192.0
2023-12-19 16:48:00,23756.8
2023-12-19 16:43:00,18022.4
2023-12-19 16:38:00,8192.0
2023-12-19 16:33:00,46694.4
2023-12-19 16:28:00,12288.0
2023-12-19 16:23:00,8192.0
2023-12-19 16:18:00,12288.0
2023-12-19 16:13:00,25395.2
2023-12-19 16:08:00,11468.8
2023-12-19 16:03:00,33587.2
2023-12-19 15:58:00,32768.0
2023-12-19 15:53:00,15564.8
2023-12-19 15:48:00,65536.0
2023-12-19 15:43:00,8192.0
2023-12-19 15:38:00,19660.8
2023-12-19 15:33:00,20480.0
2023-12-19 15:28:00,11468.8
2023-12-19 15:23:00,8192.0
2023-12-19 15:18:00,12288.0
2023-12-19 15:13:00,48332.8
2023-12-19 15:08:00,11468.8
2023-12-19 15:03:00,28672.0
2023-12-19 14:58:00,48332.8
2023-12-19 14:53:00,8192.0
2023-12-19 14:48:00,39321.6
2023-12-19 14:43:00,8192.0
2023-12-19 14:38:00,8192.0
2023-12-19 14:33:00,27033.6
2023-12-19 14:28:00,11468.8
2023-12-19 14:23:00,17203.2
2023-12-19 14:18:00,11468.8
2023-12-19 14:13:00,34406.4
2023-12-19 14:08:00,27033.6
2023-12-19 14:03:00,28672.0
2023-12-19 13:58:00,30310.4
2023-12-19 13:53:00,8192.0
2023-12-19 13:48:00,27033.6
2023-12-19 13:43:00,8192.0
2023-12-19 13:38:00,11468.8
2023-12-19 13:33:00,39156121.6
2023-12-19 13:28:00,84377.6
2023-12-19 13:23:00,8192.0
2023-12-19 13:18:00,12288.0
2023-12-19 13:13:00,25395.2
2023-12-19 13:08:00,21299.2
2023-12-19 13:03:00,22118.4
2023-12-19 12:58:00,42598.4
2023-12-19 12:53:00,8192.0
2023-12-19 12:48:00,28672.0
2023-12-19 12:43:00,17203.2
2023-12-19 12:38:00,12288.0
2023-12-19 12:33:00,792166.4
2023-12-19 12:28:00,8192.0
2023-12-19 12:23:00,12288.0
2023-12-19 12:18:00,18022.4
2023-12-19 12:13:00,35225.6
2023-12-19 12:08:00,11468.8
2023-12-19 12:03:00,53248.0
2023-12-19 11:58:00,136806.4
2023-12-19 11:53:00,34406.4
2023-12-19 11:48:00,34406.4
2023-12-19 11:43:00,8192.0
2023-12-19 11:38:00,14745.6
2023-12-19 11:33:00,28672.0
2023-12-19 11:28:00,17203.2
2023-12-19 11:23:00,9011.2
2023-12-19 11:18:00,18841.6
2023-12-19 11:13:00,31129.6
2023-12-19 11:08:00,8192.0
2023-12-19 11:03:00,40960.0
2023-12-19 10:58:00,15564.8
2023-12-19 10:53:00,8192.0
2023-12-19 10:48:00,45875.2
2023-12-19 10:43:00,13107.2
2023-12-19 10:38:00,18841.6
2023-12-19 10:33:00,22118.4
2023-12-19 10:28:00,11468.8
2023-12-19 10:23:00,66355.2
2023-12-19 10:18:00,13690470.4
2023-12-19 10:13:00,29491.2
2023-12-19 10:08:00,12288.0
2023-12-19 10:03:00,20480.0
2023-12-19 09:58:00,20480.0
2023-12-19 09:53:00,8192.0
2023-12-19 09:48:00,26214.4
2023-12-19 09:43:00,16384.0
2023-12-19 09:38:00,17203.2
2023-12-19 09:33:00,42598.4
2023-12-19 09:28:00,12288.0
2023-12-19 09:23:00,8192.0
2023-12-19 09:18:00,11468.8
2023-12-19 09:13:00,26214.4
2023-12-19 09:08:00,23756.8
2023-12-19 09:03:00,33587.2
2023-12-19 08:58:00,8192.0
2023-12-19 08:53:00,8192.0
2023-12-19 08:48:00,42598.4
2023-12-19 08:43:00,8192.0
