Timestamp,NetworkIn
2023-12-19 04:58:00,30624.0
2023-12-19 04:53:00,30534.0
2023-12-19 04:48:00,23072.0
2023-12-19 04:43:00,30324.0
2023-12-19 04:38:00,30719.0
2023-12-19 04:33:00,30504.0
2023-12-19 04:28:00,30474.0
2023-12-19 04:23:00,30474.0
2023-12-19 04:18:00,30269.0
2023-12-19 04:13:00,30354.0
2023-12-19 04:08:00,30766.0
2023-12-19 04:03:00,30054.0
2023-12-19 03:58:00,30114.0
2023-12-19 03:53:00,23631.0
2023-12-19 03:48:00,22682.0
2023-12-19 03:43:00,30624.0
2023-12-19 03:38:00,30294.0
2023-12-19 03:33:00,30234.0
2023-12-19 03:28:00,30149.0
2023-12-19 03:23:00,30324.0
2023-12-19 03:18:00,30234.0
2023-12-19 03:13:00,30324.0
2023-12-19 03:08:00,30414.0
2023-12-19 03:03:00,30414.0
2023-12-19 02:58:00,30234.0
2023-12-19 02:53:00,22682.0
2023-12-19 02:48:00,30354.0
2023-12-19 02:43:00,30444.0
2023-12-19 02:38:00,30414.0
2023-12-19 02:33:00,30294.0
2023-12-19 02:28:00,30054.0
2023-12-19 02:23:00,30684.0
2023-12-19 02:18:00,23216.0
2023-12-19 02:13:00,30444.0
2023-12-19 02:08:00,30294.0
2023-12-19 02:03:00,30324.0
2023-12-19 01:58:00,30474.0
2023-12-19 01:53:00,29384.0
2023-12-19 01:48:00,31004.0
2023-12-19 01:43:00,30054.0
2023-12-19 01:38:00,30209.0
2023-12-19 01:33:00,30564.0
2023-12-19 01:28:00,30174.0
2023-12-19 01:23:00,30474.0
2023-12-19 01:18:00,30234.0
2023-12-19 01:13:00,30294.0
2023-12-19 01:08:00,30269.0
2023-12-19 01:03:00,30324.0
2023-12-19 00:58:00,30294.0
2023-12-19 00:53:00,30444.0
2023-12-19 00:48:00,30149.0
2023-12-19 00:43:00,30384.0
2023-12-19 00:38:00,30294.0
2023-12-19 00:33:00,30384.0
2023-12-19 00:28:00,30174.0
2023-12-19 00:23:00,30594.0
2023-12-19 00:18:00,30614.0
2023-12-19 00:13:00,30204.0
2023-12-19 00:08:00,30174.0
2023-12-19 00:03:00,30294.0
2023-12-18 23:58:00,30264.0
2023-12-18 23:53:00,30114.0
2023-12-18 23:48:00,30384.0
2023-12-18 23:43:00,30174.0
2023-12-18 23:38:00,30354.0
2023-12-18 23:33:00,30474.0
2023-12-18 23:28:00,30234.0
2023-12-18 23:23:00,30359.0
2023-12-18 23:18:00,30354.0
2023-12-18 23:13:00,30294.0
2023-12-18 23:08:00,22657.0
2023-12-18 23:03:00,30294.0
2023-12-18 22:58:00,30354.0
2023-12-18 22:53:00,30329.0
2023-12-18 22:48:00,30204.0
2023-12-18 22:43:00,30269.0
2023-12-18 22:38:00,30324.0
2023-12-18 22:33:00,30234.0
2023-12-18 22:28:00,30294.0
2023-12-18 22:23:00,30534.0
2023-12-18 22:18:00,30414.0
2023-12-18 22:13:00,23212.0
2023-12-18 22:08:00,30174.0
2023-12-18 22:03:00,30234.0
2023-12-18 21:58:00,30174.0
2023-12-18 21:53:00,30149.0
2023-12-18 21:48:00,30569.0
2023-12-18 21:43:00,30324.0
2023-12-18 21:38:00,30174.0
2023-12-18 21:33:00,36826.0
2023-12-18 21:28:00,23056.0
2023-12-18 21:23:00,30174.0
2023-12-18 21:18:00,22882.0
2023-12-18 21:13:00,30554.0
2023-12-18 21:08:00,30434.0
2023-12-18 21:03:00,30294.0
2023-12-18 20:58:00,30624.0
2023-12-18 20:53:00,30674.0
2023-12-18 20:48:00,30584.0
2023-12-18 20:43:00,30434.0
2023-12-18 20:38:00,31024.0
2023-12-18 20:33:00,30234.0
2023-12-18 20:28:00,31360.0
2023-12-18 20:23:00,32650.0
2023-12-18 20:18:00,30884.0
2023-12-18 20:13:00,23573.0
2023-12-18 20:08:00,30294.0
2023-12-18 20:03:00,30414.0
2023-12-18 19:58:00,30179.0
2023-12-18 19:53:00,30234.0
2023-12-18 19:48:00,30404.0
2023-12-18 19:43:00,30324.0
2023-12-18 19:38:00,30384.0
2023-12-18 19:33:00,30515.0
2023-12-18 19:28:00,30504.0
2023-12-18 19:23:00,30314.0
2023-12-18 19:18:00,30314.0
2023-12-18 19:13:00,30114.0
2023-12-18 19:08:00,30914.0
2023-12-18 19:03:00,30444.0
2023-12-18 18:58:00,30264.0
2023-12-18 18:53:00,30004.0
2023-12-18 18:48:00,30324.0
2023-12-18 18:43:00,30294.0
2023-12-18 18:38:00,23242.0
2023-12-18 18:33:00,30444.0
2023-12-18 18:28:00,31352.0
2023-12-18 18:23:00,30374.0
2023-12-18 18:18:00,31564.0
2023-12-18 18:13:00,30794.0
2023-12-18 18:08:00,30944.0
2023-12-18 18:03:00,34596.0
2023-12-18 17:58:00,31274.0
2023-12-18 17:53:00,31014.0
2023-12-18 17:48:00,30454.0
2023-12-18 17:43:00,1816.0
2023-12-18 17:38:00,1144.0
2023-12-18 17:33:00,200.0
2023-12-18 17:28:00,200.0
2023-12-18 17:23:00,200.0
2023-12-18 17:18:00,200.0
2023-12-18 17:13:00,0.0
2023-12-18 17:08:00,400.0
2023-12-18 17:03:00,400.0
2023-12-18 16:58:00,400.0
2023-12-18 16:53:00,0.0
2023-12-18 16:48:00,200.0
