Timestamp,NetworkOut
2023-12-19 05:04:00,34152.0
2023-12-19 04:59:00,35129.0
2023-12-19 04:54:00,37919.0
2023-12-19 04:49:00,38737.0
2023-12-19 04:44:00,34232.0
2023-12-19 04:39:00,42663.0
2023-12-19 04:34:00,33947.0
2023-12-19 04:29:00,35477.0
2023-12-19 04:24:00,45617.0
2023-12-19 04:19:00,39300.0
2023-12-19 04:14:00,33928.0
2023-12-19 04:09:00,34951.0
2023-12-19 04:04:00,37868.0
2023-12-19 03:59:00,35373.0
2023-12-19 03:54:00,34455.0
2023-12-19 03:49:00,39477.0
2023-12-19 03:44:00,34052.0
2023-12-19 03:39:00,39908.0
2023-12-19 03:34:00,37762.0
2023-12-19 03:29:00,35462.0
2023-12-19 03:24:00,33830.0
2023-12-19 03:19:00,45414.0
2023-12-19 03:14:00,34011.0
2023-12-19 03:09:00,35399.0
2023-12-19 03:04:00,38092.0
2023-12-19 02:59:00,35406.0
2023-12-19 02:54:00,34016.0
2023-12-19 02:49:00,45309.0
2023-12-19 02:44:00,34244.0
2023-12-19 02:39:00,34855.0
2023-12-19 02:34:00,37956.0
2023-12-19 02:29:00,35359.0
2023-12-19 02:24:00,34063.0
2023-12-19 02:19:00,45221.0
2023-12-19 02:14:00,33873.0
2023-12-19 02:09:00,39403.0
2023-12-19 02:04:00,37906.0
2023-12-19 01:59:00,35353.0
2023-12-19 01:54:00,34003.0
2023-12-19 01:49:00,45447.0
2023-12-19 01:44:00,33910.0
2023-12-19 01:39:00,35057.0
2023-12-19 01:34:00,37970.0
2023-12-19 01:29:00,35510.0
2023-12-19 01:24:00,39411.0
2023-12-19 01:19:00,45485.0
2023-12-19 01:14:00,34058.0
2023-12-19 01:09:00,35074.0
2023-12-19 01:04:00,37930.0
2023-12-19 00:59:00,35299.0
2023-12-19 00:54:00,34079.0
2023-12-19 00:49:00,45402.0
2023-12-19 00:44:00,32159.0
2023-12-19 00:39:00,34927.0
2023-12-19 00:34:00,37990.0
2023-12-19 00:29:00,35342.0
2023-12-19 00:24:00,34044.0
2023-12-19 00:19:00,45388.0
2023-12-19 00:14:00,33827.0
2023-12-19 00:09:00,35647.0
2023-12-19 00:04:00,33788.0
2023-12-18 23:59:00,35254.0
2023-12-18 23:54:00,34142.0
2023-12-18 23:49:00,45274.0
2023-12-18 23:44:00,34069.0
2023-12-18 23:39:00,34777.0
2023-12-18 23:34:00,38162.0
2023-12-18 23:29:00,35400.0
2023-12-18 23:24:00,34019.0
2023-12-18 23:19:00,45302.0
2023-12-18 23:14:00,31730.0
2023-12-18 23:09:00,35179.0
2023-12-18 23:04:00,38106.0
2023-12-18 22:59:00,40276.0
2023-12-18 22:54:00,34094.0
2023-12-18 22:49:00,45156.0
2023-12-18 22:44:00,34010.0
2023-12-18 22:39:00,35029.0
2023-12-18 22:34:00,38166.0
2023-12-18 22:29:00,35393.0
2023-12-18 22:24:00,34263.0
2023-12-18 22:19:00,45089.0
2023-12-18 22:14:00,34211.0
2023-12-18 22:09:00,34948.0
2023-12-18 22:04:00,38191.0
2023-12-18 21:59:00,43374.0
2023-12-18 21:54:00,51586.0
2023-12-18 21:49:00,45279.0
2023-12-18 21:44:00,33936.0
2023-12-18 21:39:00,49940.0
2023-12-18 21:34:00,49148.0
2023-12-18 21:29:00,47766.0
2023-12-18 21:24:00,38198.0
2023-12-18 21:19:00,45362.0
2023-12-18 21:14:00,34344.0
2023-12-18 21:09:00,35655.0
2023-12-18 21:04:00,38820.0
2023-12-18 20:59:00,36412.0
2023-12-18 20:54:00,36811.0
2023-12-18 20:49:00,45666.0
2023-12-18 20:44:00,34146.0
