Timestamp,NetworkOut
2023-12-19 04:59:00,27685.0
2023-12-19 04:54:00,27568.0
2023-12-19 04:49:00,21558.0
2023-12-19 04:44:00,27436.0
2023-12-19 04:39:00,27553.0
2023-12-19 04:34:00,27480.0
2023-12-19 04:29:00,27318.0
2023-12-19 04:24:00,27433.0
2023-12-19 04:19:00,27707.0
2023-12-19 04:14:00,27433.0
2023-12-19 04:09:00,27946.0
2023-12-19 04:04:00,27194.0
2023-12-19 03:59:00,27413.0
2023-12-19 03:54:00,18830.0
2023-12-19 03:49:00,21393.0
2023-12-19 03:44:00,27447.0
2023-12-19 03:39:00,27373.0
2023-12-19 03:34:00,27428.0
2023-12-19 03:29:00,27311.0
2023-12-19 03:24:00,27512.0
2023-12-19 03:19:00,27273.0
2023-12-19 03:14:00,27307.0
2023-12-19 03:09:00,27501.0
2023-12-19 03:04:00,27228.0
2023-12-19 02:59:00,27299.0
2023-12-19 02:54:00,21287.0
2023-12-19 02:49:00,27255.0
2023-12-19 02:44:00,27669.0
2023-12-19 02:39:00,27338.0
2023-12-19 02:34:00,27231.0
2023-12-19 02:29:00,27226.0
2023-12-19 02:24:00,27772.0
2023-12-19 02:19:00,18192.0
2023-12-19 02:14:00,27409.0
2023-12-19 02:09:00,27246.0
2023-12-19 02:04:00,27386.0
2023-12-19 01:59:00,27336.0
2023-12-19 01:54:00,22458.0
2023-12-19 01:49:00,28215.0
2023-12-19 01:44:00,27186.0
2023-12-19 01:39:00,27195.0
2023-12-19 01:34:00,27655.0
2023-12-19 01:29:00,27198.0
2023-12-19 01:24:00,27548.0
2023-12-19 01:19:00,27310.0
2023-12-19 01:14:00,27323.0
2023-12-19 01:09:00,27257.0
2023-12-19 01:04:00,27396.0
2023-12-19 00:59:00,27563.0
2023-12-19 00:54:00,27648.0
2023-12-19 00:49:00,27269.0
2023-12-19 00:44:00,25398.0
2023-12-19 00:39:00,27295.0
2023-12-19 00:34:00,27342.0
2023-12-19 00:29:00,27549.0
2023-12-19 00:24:00,27528.0
2023-12-19 00:19:00,27622.0
2023-12-19 00:14:00,27320.0
2023-12-19 00:09:00,27289.0
2023-12-19 00:04:00,27722.0
2023-12-18 23:59:00,27248.0
2023-12-18 23:54:00,27528.0
2023-12-18 23:49:00,27520.0
2023-12-18 23:44:00,27238.0
2023-12-18 23:39:00,27366.0
2023-12-18 23:34:00,27854.0
2023-12-18 23:29:00,27179.0
2023-12-18 23:24:00,27380.0
2023-12-18 23:19:00,27446.0
2023-12-18 23:14:00,24780.0
2023-12-18 23:09:00,21216.0
2023-12-18 23:04:00,27285.0
2023-12-18 22:59:00,27285.0
2023-12-18 22:54:00,27162.0
2023-12-18 22:49:00,27536.0
2023-12-18 22:44:00,27296.0
2023-12-18 22:39:00,27321.0
2023-12-18 22:34:00,27226.0
2023-12-18 22:29:00,27294.0
2023-12-18 22:24:00,27536.0
2023-12-18 22:19:00,27343.0
2023-12-18 22:14:00,21937.0
2023-12-18 22:09:00,27205.0
2023-12-18 22:04:00,27304.0
2023-12-18 21:59:00,27300.0
2023-12-18 21:54:00,27223.0
2023-12-18 21:49:00,27757.0
2023-12-18 21:44:00,27232.0
2023-12-18 21:39:00,27407.0
2023-12-18 21:34:00,42676.0
2023-12-18 21:29:00,18132.0
2023-12-18 21:24:00,27337.0
2023-12-18 21:19:00,21494.0
2023-12-18 21:14:00,27534.0
2023-12-18 21:09:00,27473.0
2023-12-18 21:04:00,27379.0
2023-12-18 20:59:00,27878.0
2023-12-18 20:54:00,27438.0
2023-12-18 20:49:00,27621.0
2023-12-18 20:44:00,27435.0
2023-12-18 20:39:00,27874.0
2023-12-18 20:34:00,27477.0
2023-12-18 20:29:00,28508.0
2023-12-18 20:24:00,28131.0
2023-12-18 20:19:00,27866.0
2023-12-18 20:14:00,23911.0
2023-12-18 20:09:00,27275.0
2023-12-18 20:04:00,27322.0
2023-12-18 19:59:00,27066.0
2023-12-18 19:54:00,22988.0
2023-12-18 19:49:00,27369.0
2023-12-18 19:44:00,27118.0
2023-12-18 19:39:00,27125.0
