Timestamp,NetworkIn
2023-12-19 04:58:00,38393.0
2023-12-19 04:53:00,39042.8
2023-12-19 04:48:00,40933.2
2023-12-19 04:43:00,39376.6
2023-12-19 04:38:00,43151.4
2023-12-19 04:33:00,42325.4
2023-12-19 04:28:00,40371.0
2023-12-19 04:23:00,41646.2
2023-12-19 04:18:00,40916.4
2023-12-19 04:13:00,37891.8
2023-12-19 04:08:00,40540.4
2023-12-19 04:03:00,40613.0
2023-12-19 03:58:00,37794.8
2023-12-19 03:53:00,39224.8
2023-12-19 03:48:00,40729.0
2023-12-19 03:43:00,36404.2
2023-12-19 03:38:00,40505.4
2023-12-19 03:33:00,40607.0
2023-12-19 03:28:00,36187.6
2023-12-19 03:23:00,39108.8
2023-12-19 03:18:00,42490.6
2023-12-19 03:13:00,36266.2
2023-12-19 03:08:00,40565.4
2023-12-19 03:03:00,40695.0
2023-12-19 02:58:00,37669.8
2023-12-19 02:53:00,39032.0
2023-12-19 02:48:00,39223.0
2023-12-19 02:43:00,36164.2
2023-12-19 02:38:00,40541.4
2023-12-19 02:33:00,39344.0
2023-12-19 02:28:00,37785.8
2023-12-19 02:23:00,39228.2
2023-12-19 02:18:00,43793.6
2023-12-19 02:13:00,36363.2
2023-12-19 02:08:00,40668.6
2023-12-19 02:03:00,40589.0
2023-12-19 01:58:00,38640.4
2023-12-19 01:53:00,38915.8
2023-12-19 01:48:00,40646.4
2023-12-19 01:43:00,36934.6
2023-12-19 01:38:00,40515.0
2023-12-19 01:33:00,40717.2
2023-12-19 01:28:00,38012.4
2023-12-19 01:23:00,41183.8
2023-12-19 01:18:00,42482.4
2023-12-19 01:13:00,36140.2
2023-12-19 01:08:00,39374.6
2023-12-19 01:03:00,40709.0
2023-12-19 00:58:00,37735.8
2023-12-19 00:53:00,37770.0
2023-12-19 00:48:00,40653.2
2023-12-19 00:43:00,36834.4
2023-12-19 00:38:00,43737.2
2023-12-19 00:33:00,41029.2
2023-12-19 00:28:00,37857.0
2023-12-19 00:23:00,39122.8
2023-12-19 00:18:00,42166.6
2023-12-19 00:13:00,36443.4
2023-12-19 00:08:00,40570.4
2023-12-19 00:03:00,39270.8
2023-12-18 23:58:00,39188.0
2023-12-18 23:53:00,39361.2
2023-12-18 23:48:00,40694.4
2023-12-18 23:43:00,36436.6
2023-12-18 23:38:00,40632.4
2023-12-18 23:33:00,41352.0
2023-12-18 23:28:00,37740.8
