Timestamp,NetworkIn
2023-12-19 05:03:00,47611.0
2023-12-19 04:58:00,45838.0
2023-12-19 04:53:00,53773.0
2023-12-19 04:48:00,53691.0
2023-12-19 04:43:00,47399.0
2023-12-19 04:38:00,53833.0
2023-12-19 04:33:00,47993.0
2023-12-19 04:28:00,50163.0
2023-12-19 04:23:00,57883.0
2023-12-19 04:18:00,61342.0
2023-12-19 04:13:00,47615.0
2023-12-19 04:08:00,53533.0
2023-12-19 04:03:00,47611.0
2023-12-19 03:58:00,46013.0
2023-12-19 03:53:00,53653.0
2023-12-19 03:48:00,53446.0
2023-12-19 03:43:00,45953.0
2023-12-19 03:38:00,53653.0
2023-12-19 03:33:00,47551.0
2023-12-19 03:28:00,45863.0
2023-12-19 03:23:00,54043.0
2023-12-19 03:18:00,61192.0
2023-12-19 03:13:00,45923.0
2023-12-19 03:08:00,53803.0
2023-12-19 03:03:00,47551.0
2023-12-19 02:58:00,45743.0
2023-12-19 02:53:00,53473.0
2023-12-19 02:48:00,53596.0
2023-12-19 02:43:00,45743.0
2023-12-19 02:38:00,53688.0
2023-12-19 02:33:00,47706.0
2023-12-19 02:28:00,45748.0
2023-12-19 02:23:00,53413.0
2023-12-19 02:18:00,61132.0
2023-12-19 02:13:00,45983.0
2023-12-19 02:08:00,53653.0
2023-12-19 02:03:00,47731.0
2023-12-19 01:58:00,46925.0
2023-12-19 01:53:00,53473.0
2023-12-19 01:48:00,53566.0
2023-12-19 01:43:00,45803.0
2023-12-19 01:38:00,53863.0
2023-12-19 01:33:00,47881.0
2023-12-19 01:28:00,45623.0
2023-12-19 01:23:00,53718.0
2023-12-19 01:18:00,61282.0
2023-12-19 01:13:00,45863.0
2023-12-19 01:08:00,53593.0
2023-12-19 01:03:00,47881.0
2023-12-19 00:58:00,45863.0
2023-12-19 00:53:00,53833.0
2023-12-19 00:48:00,53776.0
2023-12-19 00:43:00,45898.0
2023-12-19 00:38:00,54998.0
2023-12-19 00:33:00,47701.0
2023-12-19 00:28:00,46043.0
2023-12-19 00:23:00,53593.0
2023-12-19 00:18:00,61132.0
2023-12-19 00:13:00,46619.0
2023-12-19 00:08:00,53803.0
2023-12-19 00:03:00,47641.0
2023-12-18 23:58:00,46501.0
2023-12-18 23:53:00,53893.0
2023-12-18 23:48:00,53686.0
2023-12-18 23:43:00,45953.0
2023-12-18 23:38:00,54168.0
2023-12-18 23:33:00,49223.0
2023-12-18 23:28:00,45893.0
2023-12-18 23:23:00,53688.0
2023-12-18 23:18:00,61287.0
2023-12-18 23:13:00,45748.0
2023-12-18 23:08:00,53748.0
2023-12-18 23:03:00,47984.0
2023-12-18 22:58:00,45833.0
2023-12-18 22:53:00,53533.0
2023-12-18 22:48:00,53926.0
2023-12-18 22:43:00,45833.0
2023-12-18 22:38:00,54619.0
2023-12-18 22:33:00,51665.0
2023-12-18 22:28:00,45713.0
2023-12-18 22:23:00,53653.0
2023-12-18 22:18:00,62368.0
2023-12-18 22:13:00,45983.0
2023-12-18 22:08:00,53683.0
2023-12-18 22:03:00,47663.0
2023-12-18 21:58:00,46043.0
2023-12-18 21:53:00,309013.0
2023-12-18 21:48:00,53716.0
2023-12-18 21:43:00,46013.0
2023-12-18 21:38:00,54183.0
2023-12-18 21:33:00,52375.0
2023-12-18 21:28:00,51427.0
2023-12-18 21:23:00,53973.0
2023-12-18 21:18:00,61522.0
2023-12-18 21:13:00,46297.0
2023-12-18 21:08:00,57546.0
2023-12-18 21:03:00,48321.0
2023-12-18 20:58:00,48836.0
2023-12-18 20:53:00,53803.0
2023-12-18 20:48:00,53661.0
2023-12-18 20:43:00,45953.0
2023-12-18 20:38:00,53703.0
2023-12-18 20:33:00,49786.0
2023-12-18 20:28:00,51775.0
2023-12-18 20:23:00,53973.0
2023-12-18 20:18:00,334984.0
2023-12-18 20:13:00,46303.0
2023-12-18 20:08:00,54063.0
2023-12-18 20:03:00,48036.0
2023-12-18 19:58:00,45863.0
2023-12-18 19:53:00,53598.0
2023-12-18 19:48:00,53476.0
2023-12-18 19:43:00,45913.0
2023-12-18 19:38:00,54008.0
2023-12-18 19:33:00,47609.0
2023-12-18 19:28:00,45943.0
2023-12-18 19:23:00,54625.0
2023-12-18 19:18:00,61052.0
2023-12-18 19:13:00,46569.0
2023-12-18 19:08:00,58784.0
2023-12-18 19:03:00,47761.0
2023-12-18 18:58:00,46193.0
2023-12-18 18:53:00,53923.0
2023-12-18 18:48:00,54151.0
2023-12-18 18:43:00,46738.0
2023-12-18 18:38:00,69783.0
2023-12-18 18:33:00,23675.0
2023-12-18 18:28:00,15534759.0
2023-12-18 18:23:00,12724.0
2023-12-18 18:18:00,2522.0
2023-12-18 18:13:00,68774.0
2023-12-18 18:08:00,15290.0
2023-12-18 18:03:00,6346.0
2023-12-18 17:58:00,75990.0
2023-12-18 17:53:00,4188.0
2023-12-18 17:48:00,400.0
2023-12-18 17:43:00,7618.0
2023-12-18 17:38:00,8204.0
2023-12-18 17:33:00,10792.0
2023-12-18 17:28:00,5110.0
2023-12-18 17:23:00,60.0
2023-12-18 17:18:00,0.0
2023-12-18 17:13:00,60.0
2023-12-18 17:08:00,120.0
2023-12-18 17:03:00,60.0
2023-12-18 16:58:00,60.0
2023-12-18 16:53:00,3136.0
2023-12-18 16:48:00,338.0
2023-12-18 16:43:00,120.0
2023-12-18 16:38:00,60.0
2023-12-18 16:33:00,74.0
2023-12-18 16:28:00,74.0
2023-12-18 16:23:00,122.0
2023-12-18 16:18:00,60.0
2023-12-18 16:13:00,0.0
2023-12-18 16:08:00,1281.0
2023-12-18 16:03:00,296.0
2023-12-18 15:58:00,0.0
2023-12-18 15:53:00,2243.0
2023-12-18 15:48:00,60.0
2023-12-18 15:43:00,3566.0
2023-12-18 15:38:00,8066.0
2023-12-18 15:33:00,6310.0
2023-12-18 15:28:00,600.0
2023-12-18 15:23:00,5103.0
2023-12-18 15:18:00,2651.0
2023-12-18 15:13:00,3142.0
2023-12-18 15:08:00,37766.0
2023-12-18 15:03:00,69579.0
2023-12-18 14:58:00,44374.0
2023-12-18 14:53:00,44574.0
2023-12-18 14:48:00,135935.0
2023-12-18 14:43:00,44692.0
2023-12-18 14:38:00,45636.0
2023-12-18 14:33:00,51962.0
2023-12-18 14:28:00,292201.0
2023-12-18 14:23:00,13825591.0
2023-12-18 14:18:00,59730.0
2023-12-18 14:13:00,44904.0
2023-12-18 14:08:00,44309.0
2023-12-18 14:03:00,52072.0
2023-12-18 13:58:00,45632.0
2023-12-18 13:53:00,45168.0
2023-12-18 13:48:00,51824.0
2023-12-18 13:43:00,44962.0
2023-12-18 13:38:00,44512.0
2023-12-18 13:33:00,54186.0
2023-12-18 13:28:00,48766.0
2023-12-18 13:23:00,47342.0
2023-12-18 13:18:00,61673.0
2023-12-18 13:13:00,49204.0
2023-12-18 13:08:00,50988.0
2023-12-18 13:03:00,55873.0
2023-12-18 12:58:00,49634.0
2023-12-18 12:53:00,42042.0
2023-12-18 12:48:00,61485.0
2023-12-18 12:43:00,56988.0
2023-12-18 12:38:00,56756.0
2023-12-18 12:33:00,53926.0
2023-12-18 12:28:00,44572.0
2023-12-18 12:23:00,44325.0
2023-12-18 12:18:00,59407.0
2023-12-18 12:13:00,79550.0
2023-12-18 12:08:00,51708.0
2023-12-18 12:03:00,51564.0
2023-12-18 11:58:00,44572.0
2023-12-18 11:53:00,44524.0
